Vendedor Provincia;Vendedor Departamento;Producto;Variedad;Volumen (litros);Fecha;Precio;Forma de Pago
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;43200;2022-01-07;80;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;9631;2022-01-07;58;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;11148;2022-01-07;58;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO TINTO                                                  ;-- -  - ;14256;2022-01-07;70;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO TINTO                                                  ;-- -  - ;11992;2022-01-07;96,7;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;90000;2022-01-07;20;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;MERLOT-- -  - ;15019;2022-01-07;46;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;11109;2022-01-07;58;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;5464;2022-01-07;65;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;1000;2022-01-07;100;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;2300;2022-01-07;100;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;1320000;2022-01-07;50;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO ROSADO                                                 ;-- -  - ;300000;2022-01-07;50;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;17844;2022-01-07;110;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;10161;2022-01-07;30;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO TINTO                                                  ;-- -  - ;22782;2022-01-07;30;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO BLANCO                                                 ;-- -  - ;28658;2022-01-07;30;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;MERLOT-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;27660;2022-01-07;45,42;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;102300;2022-01-07;45,42;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;MERLOT-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;39500;2022-01-07;45,42;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;58510;2022-01-07;45,42;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;8336;2022-01-07;49;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;6280;2022-01-07;48;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;38380;2022-01-07;49;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;4110;2022-01-07;30;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;180000;2022-01-07;47;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;24012;2022-01-07;50;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO TINTO                                                  ;-- -  - ;184130;2022-01-07;55,5;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO TINTO                                                  ;-- -  - ;15435;2022-01-07;53,5;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO TINTO                                                  ;-- -  - ;84600;2022-01-07;53,5;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO TINTO                                                  ;-- -  - ;1000;2022-01-07;30;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;100000;2022-01-07;13;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;538;2022-01-07;40;DIFERIDO                      
NEUQUEN                       ;FALSO;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;30000;2022-01-07;99,15;DIFERIDO                      
NEUQUEN                       ;FALSO;VINO VARIETAL TINTO                                         ;MERLOT-- -  - ;30000;2022-01-07;94,2;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;10560;2022-01-06;120;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;20000;2022-01-06;120;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;24760;2022-01-06;100;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;12000;2022-01-06;100;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO TINTO                                                  ;-- -  - ;375700;2022-01-06;50;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;15500;2022-01-06;95;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;100000;2022-01-06;116;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;40000;2022-01-06;116;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;2000;2022-01-06;260;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;24060;2022-01-06;43;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;200000;2022-01-06;43;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VAR.BLANCAS P/VINIFICAR-OTRAS VARIED TINTAS P/VINIF. - OTRAS VAR.BLANCAS P/VINIFICAR  - OTRAS VARIED TINTAS P/VINIF.  ;500000;2022-01-06;73;CONTADO                       
